Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Company,SMA_20,EMA_20,RSI_14,Bollinger_Upper_20,Bollinger_Lower_20,MACD,MACD_Signal,Volatility_10,OBV,Lag_Close_Change_1,Lag_Close_Change_3,Lag_Close_Change_5,Drawdown_%,Volume_Spike_10,Price_to_SMA_50,Volatility_Ratio,Short_Label
2020-03-13 04:00:00+00:00,126.404738992228,138.719718755696,121.712852741403,138.348556518555,2804300,0.0,0.0,KLAC,147.2870147705079,146.02499846958034,45.99695120453242,169.00253277347994,125.57149676753586,-6.72993097074135,-5.402160981036727,0.0826343354931197,64590900.0,15.962025258173185,-5.951973203377648,-6.622533470911918,-19.982541762932257,1.1875531991479666,0.872688690397767,1.959348619830426,1
2020-03-17 04:00:00+00:00,125.500595571138,143.173660447487,119.571512359169,142.402786254883,3213600,0.0,0.0,KLAC,144.2091121673585,143.7171303259946,50.880850242831976,165.22349564508497,123.19472868963206,-6.85254976989728,-6.060662573660271,0.1030251060090347,65052200.0,15.544399308678546,19.360229785326677,-3.1959465669110676,-17.637673361167643,1.312948905467352,0.9070556789465976,1.9422946707334363,1
2020-03-09 04:00:00+00:00,13.4468565888291,13.5637854791917,12.4724466910878,12.5503997802734,43807500,0.0,0.0,KMI,16.158054590225213,15.71245451966366,18.122944502219863,18.528529884352235,13.78757929609819,-0.5642462734963054,-0.2384012869107754,0.0570819287558488,460382000.0,-16.70977468620557,-20.415222988354277,-20.454538997957307,-27.607910028182314,1.8325219467588736,0.7693904994765844,1.6782015553812952,1
2020-03-13 04:00:00+00:00,11.7163043650992,11.7942574540374,10.3053592539607,11.5214223861694,40427800,0.0,0.0,KMI,15.131026649475093,14.381059026326335,20.204602967052907,19.32570086559968,10.936352433350503,-1.2399571273269956,-0.7205816954694679,0.0700188633570359,399495800.0,6.637809376291548,-7.855377382940665,-23.53854193650715,-33.54316511145271,1.4061075621261725,0.722407189660302,1.8071185685820528,1
2020-03-19 04:00:00+00:00,7.81866512972401,8.92559487810956,7.34315334789137,8.730712890625,34340100,0.0,0.0,KMI,13.49947457313537,12.60668154069842,23.69637269649577,19.35168021098835,7.647268935282389,-1.9417373553740005,-1.3260363367771306,0.1048134197643999,334393500.0,12.224462261789393,-12.018842473370594,-19.19191348567999,-49.64028523699625,1.0010301777362676,0.5681477818038949,1.7947677229093175,0
2020-03-20 04:00:00+00:00,9.22961021211007,9.69732649375474,8.69173555894905,9.62716960906982,40081000,0.0,0.0,KMI,13.117895603179926,12.322918499590934,24.097182437410524,18.93312113045649,7.30267007590336,-1.9310906985926213,-1.4470472091402289,0.1153028220869969,374474500.0,10.26785246148034,-2.294300650328074,-16.441136463962014,-44.46942402510869,1.1151800937529217,0.6319747141275136,1.7651498719860244,0
2020-03-26 04:00:00+00:00,10.8666201355345,11.5759912493151,10.7263055992154,11.2875652313232,25315900,0.0,0.0,KMI,11.919761228561391,11.64403801317257,36.77033123820341,17.204124118362454,6.635398338760329,-1.551027948936582,-1.6249774192563238,0.1242770705404845,423472300.0,5.462502616320308,31.27836876738353,29.28572240010019,-34.8920789700207,0.8060891878991894,0.7668268889446557,1.0329401181723643,0
2020-03-30 04:00:00+00:00,10.4456725654763,10.523625645401,9.85323198302736,10.344334602356,24655700,0.0,0.0,KMI,11.436843585968006,11.44050574818622,41.476918754343686,16.202412316839986,6.671274855096027,-1.3564867577888684,-1.5407832769987444,0.1151836704426851,377503500.0,-3.49089865985589,-3.3503335123427957,20.308263540560255,-40.3327372559578,0.8413711486309637,0.7142934228251353,0.90200932687331,0
2020-03-09 04:00:00+00:00,55.3397908801508,55.5775456154411,52.6388969421387,52.6388969421387,5493700,0.0,0.0,LEN,63.42678432464601,61.58129869126837,24.70027935221732,71.75858707835626,55.09498157093575,-1.254226351575184,-0.1244709245800756,0.0459099963217671,53471300.0,-11.510790813288674,-16.941791416257058,-11.609695935177688,-22.283075607422692,1.2587584032554453,0.8627998915117054,1.7540444893656284,1
2020-03-10 04:00:00+00:00,54.9403660131841,56.61415779441,52.3821263047665,56.4429740905762,4895900,0.0,0.0,LEN,62.916562271118174,61.091934443583405,33.13053388248974,71.65768785050537,54.17543669173098,-1.4869981011459783,-0.3969763598932562,0.0538573845282228,58367200.0,7.226741762121236,-8.268939719890234,-7.612084805989006,-16.666674176108117,1.07433373928881,0.9241621015253544,1.862666938483449,1
2020-03-13 04:00:00+00:00,46.9232802502821,47.1134847865742,40.1044717494091,43.4425506591797,6877000,0.0,0.0,LEN,59.7862829208374,57.14802500711685,23.366618977949756,74.25641729220631,45.3161485494685,-3.8878162528763625,-1.7447361762682232,0.0707206185209183,39190700.0,-1.5941156616535723,-23.032846232613856,-26.970412067904014,-35.86071097364824,1.295198705742983,0.7161412951699729,1.6802493823132765,1
2020-03-26 04:00:00+00:00,39.7050356254251,40.770175685088,38.3450784263503,40.3422164916992,4935600,0.0,0.0,LEN,45.538590335845946,43.40944434099037,33.388344838657844,70.69840815578767,20.378772515904217,-7.160476881282037,-6.924459165308305,0.1282226406620045,39713500.0,4.200425611493674,44.53148596364394,34.19801658436099,-40.43809481112986,0.673114689709348,0.711257401337569,1.3030426600347964,1
2020-03-27 04:00:00+00:00,38.3641005222536,40.1520169745665,37.2989604269359,38.2880172729492,4115400,0.0,0.0,LEN,44.5837670326233,42.92168938212931,36.41763894473992,69.29617573504461,19.87135833020199,-6.677072328529121,-6.8749817979524686,0.1291329876452878,35598100.0,-5.091934448303482,13.0898996610449,18.13376185033469,-43.4709479795078,0.5832218493492358,0.6801521262124531,1.3958698080956675,1
2020-03-30 04:00:00+00:00,38.5638212565567,38.7064755633642,36.2052944781953,38.0027198791504,3708900,0.0,0.0,LEN,43.506263256073,42.453216096131314,31.301832852844,67.33396945001502,19.678557062130977,-6.245003341934243,-6.7489861067488235,0.1105544051090683,31889200.0,-0.7451349380798722,-1.8422900334038372,36.14992066496574,-43.89216569627782,0.5683371438028281,0.680396865512605,1.074583898283252,1
2020-03-31 04:00:00+00:00,38.3926274873202,38.459198512307,35.8153674404054,36.3289184570313,4594000,0.0,0.0,LEN,42.26803617477417,41.869949654312265,34.046567421586005,64.78539171150422,19.75068063804412,-5.968842245461332,-6.5929573344913255,0.1103367863809761,27295200.0,-4.404425334401929,-9.948134692831443,7.303381990547586,-46.36339336493522,0.7433584787202713,0.6559624567448651,0.793626745075135,1
2020-04-13 04:00:00+00:00,41.9874906781945,41.9874906781945,38.8396164539002,39.324634552002,3548900,0.0,0.0,LEN,35.39359550476074,39.501159121535736,66.23377461996992,43.71313976934648,27.074051240175,-2.9948646052997887,-4.653616697278003,0.0815075321342679,30854500.0,-7.700888590239796,5.323493198739659,23.83947757502711,-41.940469352861385,0.8420091107525861,0.7695027648644768,0.9171405169055062,0
2020-03-13 04:00:00+00:00,161.867743696291,165.58468090586,152.459514671942,164.648498535156,2287300,0.0,0.0,LHX,189.0595916748046,184.5248267220515,32.889096602717885,220.5691431209669,157.5500402286423,-9.317181222240464,-6.047591171248906,0.0611903109817648,11510300.0,6.993153785249073,-9.017303940474164,-10.751125639265702,-22.43294097180941,1.1146197291541795,0.8352061801717231,1.794177772936312,1
2020-03-17 04:00:00+00:00,143.968929348631,158.206378109878,140.33539786775,156.602813720703,2130400,0.0,0.0,LHX,182.847548675537,178.1241737038523,36.56924589454476,219.37253039734816,146.32256695372587,-11.978762155412426,-8.118485126574537,0.0847579425253184,11648600.0,10.9833856721427,1.7648449921591425,-13.463248498588776,-26.22331935045971,1.032961278498075,0.8012295560234557,1.8581915146352592,1
2020-11-05 05:00:00+00:00,26.9599990844727,28.4899997711182,26.0,28.0900001525879,32302800,0.0,0.0,LI,20.588999938964843,21.084405163457927,76.63252325146016,25.77175209522959,15.406247782700092,1.8566643339422944,1.0821768350248733,0.0600432550249412,114850100.0,10.983803813928647,22.770984191097043,36.22695930807838,0.0,2.179601106844501,1.5252875261882026,1.0654402641034346,1
2021-07-28 04:00:00+00:00,28.3500003814697,30.6900005340576,28.0100002288818,30.6399993896484,21094600,0.0,0.0,LI,31.712999916076654,30.767895137832152,47.12067737710831,35.50279267044934,27.92320716170397,0.1867670567644275,0.7552391500638597,0.0813187058909759,46615600.0,15.70996948386192,1.1888992564047962,-8.290932267029817,-30.30027291226472,1.6328960283376115,1.073302631252105,1.8247604973462004,0
2022-03-22 04:00:00+00:00,27.3950004577637,27.7700004577637,26.5300006866455,27.3299999237061,11153000,0.0,0.0,LI,26.251000022888185,26.059470233632155,46.013864144867306,32.82901729619165,19.672982749584715,-0.6823158086478784,-0.9918123738682296,0.1566923933587552,26219000.0,3.7979491184869207,8.884460192609067,38.37974644914481,-37.82984419269597,0.5307207009148782,0.9952440919003408,1.355706675494693,0
2022-06-24 04:00:00+00:00,40.8600006103516,41.4900016784668,38.9000015258789,40.7900009155273,25338300,0.0,0.0,LI,30.55350008010865,31.699334562466213,89.06751336830015,40.17956037589728,20.927439784320015,3.680929731015606,2.6441047236704187,0.0433014601332547,230308900.0,3.9500488551484247,14.097904658817615,28.270446208028943,-7.21109698581656,1.3865287559857573,1.580811717940083,0.5069503532000987,1
2020-03-09 04:00:00+00:00,166.079983183883,171.127091256923,163.480545628786,164.248992919922,4822700,0.0,0.0,LIN,195.48223342895503,190.53196123244743,21.714111743678927,221.8087480415003,169.1557188164098,-6.1728157978964475,-3.216357158308414,0.0410150515217442,38301300.0,-8.49365245187994,-15.36756913451891,-12.215480942246682,-22.189658146113494,1.2861425058804077,0.832583482222241,1.6029862124969922,1
2020-03-13 04:00:00+00:00,164.486156761688,168.062757214041,153.073259026498,167.446105957031,6386900,0.0,0.0,LIN,186.87782440185543,181.19493097222113,35.50926802488736,222.397944770638,151.35770403307288,-9.899426249690492,-6.6769349682509045,0.0638066644185833,39636600.0,11.694706339181394,0.1645715963116911,-6.712477836904041,-20.675076814803575,1.405289445312328,0.8621206295761368,1.848469928803906,1
2020-03-17 04:00:00+00:00,126.319001628553,136.162030381174,124.318152164535,135.792205810547,8909200,0.0,0.0,LLY,129.3117206573487,129.89870172554504,55.26744707984037,140.02580599825367,118.59763531644371,-0.3909071017710914,-0.5550969326373151,0.0713270058714726,263992800.0,10.681727899356952,13.63275994357731,1.4236014317159815,-2.312677045195317,1.2925765205822484,1.0336203429307182,1.831055493844297,1
2020-03-13 04:00:00+00:00,297.818434465171,299.483460118486,275.772990581796,298.96484375,3877800,0.0,0.0,LMT,352.8944778442384,344.2852687128122,30.511124555897936,415.72571831088504,290.06323737759175,-19.50431797149685,-12.87065164355165,0.061939419229075,24706100.0,5.527013527176483,-10.507401641756209,-14.087367708395448,-24.82587483860536,1.4437726182852548,0.8028644551033255,1.752784794469103,0
2020-03-17 04:00:00+00:00,266.58355406564,290.667059190339,261.26097584591,290.084747314453,2626200,0.0,0.0,LMT,341.01287078857433,332.0312328624419,35.702964714141245,413.0019874426533,269.0237541344954,-24.226826030501627,-16.85216218787705,0.0812352904702957,24980800.0,10.727907355466629,2.3925645233323634,-13.165583432366423,-27.05875771713299,0.993072466837082,0.7867551044518434,1.8082698826384047,1
2020-03-09 04:00:00+00:00,37.2379541698399,38.9869956547218,35.5279982854645,36.426944732666,8265300,0.0,0.0,LNG,50.010348892211915,49.34958178365056,16.24670308276076,58.98552371598074,41.03517406844309,-3.768876409369142,-2.832440927540611,0.0647817472923689,-35226900.0,-18.101939622178797,-24.610729901271135,-28.41782570693083,-46.834005106418275,1.5759067569912235,0.6482305384667438,1.4768482249085368,1
2020-03-10 04:00:00+00:00,38.5277469789871,40.052051765491,35.9090715323154,38.7133979797363,5063900,0.0,0.0,LNG,49.28141860961914,48.33661189756349,22.700435663421104,59.42621691125903,39.13662030797924,-4.144823274049614,-3.0949173968424115,0.0709819735811856,-30163000.0,6.276818612843793,-13.832112425209676,-21.606654618810595,-43.49687204323436,0.9543760059404672,0.6942837319636808,1.7826565790308089,1
2020-03-11 04:00:00+00:00,38.0880487268155,38.4691240457175,36.3585498947608,38.439811706543,5178000,0.0,0.0,LNG,48.517801475524905,47.394059498418684,22.85913356925822,59.52117156127695,37.51443138977286,-4.413958631144617,-3.3587256437028525,0.0709653361287284,-35341000.0,-0.7066966153074561,-13.576446140117138,-20.444896804916425,-43.89617773604766,0.9630764881373082,0.6947191848271279,1.8135293843822589,1
2020-03-09 04:00:00+00:00,91.5367523179918,93.408286822256,87.1667209639757,88.1679916381836,8188200,0.0,0.0,LOW,108.87042846679697,105.69368568100928,23.183582156596373,126.02232517424328,91.71853175935064,-4.435107253718286,-2.411847561052589,0.0443127011114982,45837100.0,-10.53080329195648,-16.832897407937896,-15.147691054274848,-25.558979748748328,0.9851983222679704,0.7944901067433003,1.5474950688233065,0
2020-03-10 04:00:00+00:00,91.9391345815117,97.4508032488899,88.9446821633452,97.338508605957,9289500,0.0,0.0,LOW,108.06613769531256,104.8979545310043,34.75189154752081,125.817048427007,90.31522696361812,-4.52414303927155,-2.8343066566963815,0.0599448827318336,55126600.0,10.401186187167122,-3.255200306165418,-4.182018486094885,-17.816230632788866,1.081695080642438,0.8793765282363019,1.8768228881201052,1
2020-03-13 04:00:00+00:00,87.6439743493133,90.357693981373,82.7031166923242,90.2921905517578,10007100,0.0,0.0,LOW,103.9829181671143,100.77399125830875,32.968042232066765,124.90825650437696,83.05757982985165,-6.011425033222409,-4.215492028134522,0.0704693018424377,49024800.0,7.306528412282431,-7.238982962769558,-8.375254924409493,-23.765499695443104,1.244077729527996,0.8258930580558659,1.8813332000366028,1
2020-03-16 04:00:00+00:00,80.0548958371543,81.9732145297281,66.6079170876473,67.9273452758789,14770800,0.0,0.0,LOW,101.51108970642092,97.64573925998212,26.34182605444866,126.96956376520882,76.05261564763305,-7.86283801136986,-4.94496122478159,0.1008128093011927,34254000.0,-24.7694126581842,-26.78767943277177,-22.956909856092167,-42.648337663783494,1.7092925162038404,0.6263993111384961,1.9223409139248764,0
2020-03-27 04:00:00+00:00,78.6792873993443,83.9570124617429,78.0429655834853,81.3930130004883,6885800,0.0,0.0,LOW,83.33287601470948,82.6151538352506,46.212586814167125,113.8548867727818,52.81086525663717,-8.358541315766004,-9.583384335189509,0.1123413230822784,70767600.0,-1.2825268783126065,12.522596344357396,31.07289858746731,-31.279154526462744,0.6236764831087996,0.8063775989633394,0.6417745440239846,1
2020-03-30 04:00:00+00:00,81.7860491907501,83.7885902925159,79.9425867888123,83.0119018554688,5717100,0.0,0.0,LOW,82.28809146881102,82.65293936098567,41.25243190253649,111.23457558642102,53.34160735120102,-7.314462784867445,-9.129600025125097,0.0727795916201637,76484700.0,1.988977671794512,5.960356223505858,30.84068454205502,-29.912312254125684,0.5640785808792842,0.8270202348375343,0.6481874358013473,1
2020-03-13 04:00:00+00:00,241.858496035268,250.371155661371,231.032000291286,249.2666015625,2692000,0.0,0.0,LRCX,282.57401657104504,275.5827479904541,40.03400668473884,329.94091607747134,235.2071170646187,-11.807345209343907,-6.684046519989643,0.0738524067411332,68375500.0,10.06096293613834,-8.968245529919816,-11.08317511381639,-23.36200420028151,1.05972987123416,0.8623837002845077,1.9038226927307216,1
2020-03-17 04:00:00+00:00,206.693800372906,226.461442219113,193.991457345764,218.33918762207,3669400,0.0,0.0,LRCX,272.014136505127,263.90533575291244,36.289926785617816,330.8643228057123,213.16395020454172,-17.950005652688617,-10.431818954894396,0.0966841081868327,68948900.0,7.380366165903496,-3.5947010720813632,-20.262886426742263,-32.87075910288539,1.343585800333205,0.762911344492065,1.80396113648237,1
2020-03-30 04:00:00+00:00,236.086757550639,247.073983555398,231.086460832977,244.5546875,2129800,0.0,0.0,LRCX,236.32502059936527,236.3708175951132,44.66737376178196,309.0875217843709,163.56251941435966,-14.695375120190164,-19.277354076895534,0.0994924011653879,75659700.0,5.837006318006699,9.312780586072854,33.17684957782938,-24.81070068776488,0.669533671589616,0.8951196017028923,1.0789272955494893,1
2020-03-09 04:00:00+00:00,49.6355492890116,51.4162422722135,47.6797097665238,48.3219261169434,6998200,0.0,0.0,LVS,60.57074699401856,58.57469906856186,9.921985766210952,72.82140628593578,48.320087702101354,-3.752355690617861,-2.64957590148459,0.0326864631498026,-32728200.0,-9.478678404596083,-13.257643015839038,-14.761413030459035,-32.94625326367714,0.9473272409036576,0.7474435463616589,1.507570718274712,1
2020-03-11 04:00:00+00:00,50.3848011621611,50.3848011621611,46.9207267443138,47.3196792602539,9930800,0.0,0.0,LVS,58.86790008544923,56.9312404923134,17.51294792311859,72.09123301997367,45.644567150924786,-4.167984262347247,-3.1377997782911424,0.0507754208493566,-35968500.0,-8.898457881280052,-11.35618448357173,-15.056769450054809,-34.33701750459529,1.2966623752732174,0.7403358961369977,1.8014193117482586,1
2020-03-12 04:00:00+00:00,41.2575489256861,45.3346495652814,38.0075438608729,42.9603958129883,13388200,0.0,0.0,LVS,57.555248641967786,55.6006838561872,16.04937903900141,71.63865636922915,43.47184091470642,-4.754218976012652,-3.4610836178354445,0.0557701201122331,-49356700.0,-9.2124112323119,-11.0954399685553,-19.63959512857314,-40.38616147947295,1.650803749887486,0.6773197513296041,1.8643431200278329,1
2020-03-13 04:00:00+00:00,46.7261189507436,47.777016812006,41.7148823493116,47.6894416809082,12515900,0.0,0.0,LVS,56.56759777069093,54.847232220446344,30.036290926011404,70.50123298693312,42.63396255444874,-4.782094719751051,-3.725285838218566,0.0704948483091856,-36840800.0,11.007919686089473,-8.186578019333224,-10.663509632140112,-33.823918013338265,1.437612781026484,0.7565279857595005,2.028062744463056,1
2020-03-13 04:00:00+00:00,39.6255056978172,39.7998588903071,33.3091991221655,37.1211738586426,8541200,0.0,0.0,LYB,55.774413108825705,53.24470758350674,17.558801241116825,73.517435845655,38.031390371996416,-6.318975769901968,-4.148140545120691,0.0754446325082468,-71706300.0,1.6713923404173547,-21.593560403925803,-34.935403059992595,-50.684136407459576,1.8333200969333765,0.5902835732065702,1.5164537669144618,1
2020-03-26 04:00:00+00:00,40.6161393877499,43.1838732372943,40.6161393877499,42.7400665283203,5230300,0.0,0.0,LYB,43.58170948028565,42.84915317598382,36.25571540340642,65.41830333038821,21.74511563018309,-6.214841935231874,-7.052118218696999,0.1260458237960145,-67768700.0,3.51247881302299,33.19340403265989,24.751347467522432,-43.21937935278913,0.8115434267201251,0.7590069690458081,0.7958747038314612,1
2020-03-27 04:00:00+00:00,40.5606527774624,40.8855816823185,38.4842778982158,39.1499862670898,3589200,0.0,0.0,LYB,42.70757064819336,42.49685156561296,41.17545792934319,63.72887687338741,21.686264422999315,-5.760670771917859,-6.793828729341172,0.1305886022508214,-71357900.0,-8.399800357942,9.074810518097532,17.619039760373045,-47.98883812915523,0.6032593349558295,0.7032569704188061,0.9268481990284247,1
2020-03-30 04:00:00+00:00,38.6110854647303,40.2198796846989,38.1118033531869,39.2926445007324,2517400,0.0,0.0,LYB,41.71931133270264,42.19168898800529,41.22625830130199,61.3141566910666,22.124465974338673,-5.327809850148576,-6.500624953502653,0.0912218725338413,-68840500.0,0.3643889749267215,-4.836857736413258,22.44999831785246,-47.79931518956659,0.4638470524504258,0.7140687909215335,0.8781251131173243,1
2020-03-09 04:00:00+00:00,1.85928325965916,1.91190464574417,1.79789188650761,1.80666208267212,13311000,0.0,0.0,LYG,2.3381366252899176,2.2718070580791747,12.499984829762369,2.807120168022464,1.8691530825573712,-0.1710925411483921,-0.1266267933563178,0.0411792949846469,-121865600.0,-10.434786103183855,-16.59919928433936,-18.897643525898456,-42.29692166840754,0.8077729715559051,0.7042253141537039,1.6144197610730422,1
2020-03-13 04:00:00+00:00,1.68387940581926,1.70141990450976,1.587407133492,1.69264960289001,22051000,0.0,0.0,LYG,2.1715027630329127,2.098905302646429,23.97260490779659,2.756926167537545,1.5860793585282802,-0.2215369900685244,-0.1725875662407393,0.0630017455705146,-112481400.0,5.464479819027668,-11.467893569236686,-16.08695107444835,-45.93837244923967,1.0974845600132588,0.6840091080948555,1.8570638116337528,1
2020-03-16 04:00:00+00:00,1.36815189646397,1.50847524831847,1.36815189646397,1.42954337596893,27227000,0.0,0.0,LYG,2.114934921264648,2.0351565477247626,20.46783574598031,2.7577572535881885,1.4721125889411075,-0.2471229939230763,-0.1874946517772067,0.0743904916386258,-139708400.0,-15.544045647241788,-21.634608001467047,-20.873782115658145,-54.3417365133717,1.2502364828253774,0.5847743424816664,1.7891398139451566,1
2020-03-26 04:00:00+00:00,1.49970516927324,1.57863694325151,1.49093497216454,1.56109654903412,14296600,0.0,0.0,LYG,1.6913339972496026,1.6632077794948592,35.86957557559006,2.4062853710439063,0.9763826234552992,-0.266387739697618,-0.2761584605429082,0.0883024805112761,-197766600.0,6.586835363829691,32.835836489540114,21.088432543551527,-50.140052577589536,0.6600333696207183,0.706461390645595,1.115790762342123,1
2020-03-27 04:00:00+00:00,1.45585397003744,1.49970505684247,1.40323279133019,1.46462416648865,7662800,0.0,0.0,LYG,1.6527451038360588,1.6442950544466488,38.596499455822126,2.325915856504718,0.9795743511673994,-0.2497772568535827,-0.2708822198050432,0.0880887632054637,-205429400.0,-6.179783217454382,9.86841981716109,20.14388918350241,-53.22128924063123,0.378941330062903,0.6698756412311121,1.139318882016866,1
2020-03-30 04:00:00+00:00,1.42077314853668,1.42954334476755,1.38569236361323,1.42077314853668,12641100,0.0,0.0,LYG,1.6124021589756006,1.6230072538837943,32.92682835862031,2.23534416417471,0.9894601537764912,-0.2374149682300248,-0.2641887694900395,0.0728171628613986,-218070500.0,-2.994011634882432,-2.994011634882432,20.895526778608332,-54.62184928341473,0.67372452500958,0.6572541286282236,1.122327051248305,1
2020-03-09 04:00:00+00:00,48.2900009155273,50.2299995422363,46.0099983215332,47.2599983215332,7105200,0.0,0.0,LYV,65.43550014495851,62.2832893641888,17.335286591476432,83.46717056973321,47.40382972018381,-5.121941484929131,-3.265449255194478,0.0504902825684575,-13863000.0,-10.830191846163771,-20.930235971924837,-18.46100919937038,-37.88118140890687,1.0377251018709197,0.6813587682165316,1.318356759881854,1
2020-03-10 04:00:00+00:00,49.189998626709,50.7299995422363,44.5900001525879,50.3600006103516,7168400,0.0,0.0,LYV,64.30900020599367,61.14773805429954,19.583730697571696,83.17552021501126,45.44248019697607,-5.413755776218622,-3.6951105593993065,0.0566472554684018,-6694600.0,6.5594633916987055,-9.179441086662443,-12.58462059224018,-33.80652024406838,1.0174235413674273,0.730513598353881,1.5746950414000789,1
