Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Company,SMA_20,EMA_20,RSI_14,Bollinger_Upper_20,Bollinger_Lower_20,MACD,MACD_Signal,Volatility_10,OBV,Lag_Close_Change_1,Lag_Close_Change_3,Lag_Close_Change_5,Drawdown_%,Volume_Spike_10,Price_to_SMA_50,Volatility_Ratio
2020-03-11 04:00:00+00:00,23.3948487646018,24.2648654954318,22.6969235758778,23.0602283477783,6879900,0.0,0.0,KKR,28.732549858093268,27.556283249067583,20.86376044448259,34.95173950765463,22.51336020853191,-1.6222972044467916,-0.8729639297956717,0.0530487107373919,44212100.0,-5.114107610271668,-10.50093768881285,-18.04282052469217,-28.912465829748964,1.2230520213539453,0.7919038080572145,1.6576568804266048
2020-03-12 04:00:00+00:00,20.8995298945969,23.0124274537624,20.2780877197414,21.0524997711182,7711500,0.0,0.0,KKR,28.190462589263927,26.93687529878669,19.108661536341515,35.10089253407707,21.280032644450785,-1.92828093605884,-1.0840273310483055,0.0567794172122386,36500600.0,-8.706455748750342,-7.672952197532268,-21.887194319100868,-35.10167053515965,1.2888372637173466,0.7262581720282667,1.6274555997503843
2020-03-13 04:00:00+00:00,23.1654015490465,24.2648734206025,21.4540500599731,24.2361927032471,7655100,0.0,0.0,KKR,27.800389671325696,26.67966743254482,34.14144021628245,34.67710787829421,20.923671464357188,-1.892067261840804,-1.245635317206805,0.0797928193693711,44155700.0,15.12263610849951,-0.2753685655250026,-5.9369019152478835,-25.287332329696717,1.3027340891531574,0.8381396619875268,1.9707720554363268
2020-03-16 04:00:00+00:00,20.7083165500166,22.5822002648326,20.2398460771988,20.9186496734619,7086800,0.0,0.0,KKR,27.243004894256604,26.130999074536923,30.966577002774383,34.46242849087947,20.023581297633736,-2.106780012201664,-1.4178642562057773,0.0861720576618059,37068900.0,-13.688383610436984,-9.286892748929464,-8.259960130035937,-35.51428888599876,1.1502846170452092,0.7269599902664723,1.8620079880750553
2020-03-25 04:00:00+00:00,21.8269098792219,24.035414054985,21.2532719336414,22.9455032348633,8080300,0.0,0.0,KKR,23.36951723098756,23.038055870024223,42.272228839932424,30.513008845686855,16.22602561628827,-2.408425818102625,-2.37690850747253,0.1109183381180223,27340200.0,9.890123140348384,25.852134528759542,22.824991173587406,-29.26612778233395,1.067485570323946,0.830907510608074,1.184910014685897
2020-03-26 04:00:00+00:00,23.1845177049262,25.2113711891185,23.0028653030373,24.4752025604248,8308100,0.0,0.0,KKR,23.214157009124765,23.174926983395707,47.54277362852305,30.10245919127242,16.32585482697711,-1.995330349218932,-2.3005928758218106,0.107350768005275,35648300.0,6.666662787492417,38.3783596670217,24.271835727902435,-24.550539045046364,1.0889970416023846,0.8885046212116838,1.174160871091512
2020-03-12 04:00:00+00:00,128.707849718191,132.286234724627,119.200366181723,119.305053710938,2672700,0.0,0.0,KLAC,148.83218307495125,146.83304499074092,30.52287934430919,172.20440193560432,125.45996421429818,-6.925549604133408,-5.070218483610571,0.0627137773442115,61786600.0,-13.497096499248084,-13.497096499248084,-19.994883782562574,-30.996843096763705,1.0906798232190296,0.7496906428329566,1.6226968257132786
2020-03-13 04:00:00+00:00,126.404738992228,138.719718755696,121.712852741403,138.348556518555,2804300,0.0,0.0,KLAC,147.2870147705079,146.02499846958034,45.99695120453242,169.00253277347994,125.57149676753586,-6.72993097074135,-5.402160981036727,0.0826343354931197,64590900.0,15.962025258173185,-5.951973203377648,-6.622533470911918,-19.982541762932257,1.1875531991479666,0.872688690397767,1.959348619830426
2020-03-17 04:00:00+00:00,125.500595571138,143.173660447487,119.571512359169,142.402786254883,3213600,0.0,0.0,KLAC,144.2091121673585,143.7171303259946,50.880850242831976,165.22349564508497,123.19472868963206,-6.85254976989728,-6.060662573660271,0.1030251060090347,65052200.0,15.544399308678546,19.360229785326677,-3.1959465669110676,-17.637673361167643,1.312948905467352,0.9070556789465976,1.9422946707334363
2020-03-26 04:00:00+00:00,133.970707062663,143.202186853958,132.343294960755,142.526473999023,1870400,0.0,0.0,KLAC,135.472511291504,134.58956947753376,48.32749247712673,162.57399971554577,108.37102286746224,-6.901979036293,-8.065950166426218,0.1154607462214115,66274600.0,8.940092026156844,28.703983174232462,17.587909586390293,-17.56613536214391,0.7635345313227142,0.9432788587890012,1.1088802314728878
2020-03-12 04:00:00+00:00,112.770789198477,116.817330873141,108.067566674955,108.537887573242,3817000,0.0,0.0,KMB,123.72403526306152,123.13830984277506,34.679404158806065,134.13806105993558,113.31000946618744,-1.5325744905673986,-0.3990764048406456,0.0483093343747624,24725700.0,-8.832734471075321,-13.451753550258603,-14.653543110577315,-16.897679127097906,1.1398487169609608,0.870884339257731,1.2537120981202363
2020-03-13 04:00:00+00:00,113.516200730921,119.754621337485,111.129099453432,119.071319580078,4477400,0.0,0.0,KMB,123.30184020996089,122.75097743680392,46.45203471172471,133.75329577775594,112.85038464216584,-1.652095806675575,-0.6496802852076315,0.0580368201826637,29203100.0,9.704843389114217,-4.850388364555258,-8.384536010700517,-8.832729033663586,1.3209578965691209,0.9557258437474164,1.7001098987196943
2020-03-09 04:00:00+00:00,13.4468565888291,13.5637854791917,12.4724466910878,12.5503997802734,43807500,0.0,0.0,KMI,16.158054590225213,15.71245451966366,18.122944502219863,18.528529884352235,13.78757929609819,-0.5642462734963054,-0.2384012869107754,0.0570819287558488,460382000.0,-16.70977468620557,-20.415222988354277,-20.454538997957307,-27.607910028182314,1.8325219467588736,0.7693904994765844,1.6782015553812952
2020-03-12 04:00:00+00:00,11.0848869593285,11.3811076508904,10.4846501187757,10.804256439209,35722200,0.0,0.0,KMI,15.410097646713249,14.682073409500749,12.96958089692994,19.327100734903155,11.493094558523342,-1.135675123953611,-0.590737837505086,0.062712878489339,359068000.0,-10.580655508629333,-13.913049557265666,-29.644668777207507,-37.679857381501655,1.2766377177467805,0.6733962720680761,1.483770507136192
2020-03-16 04:00:00+00:00,10.2274055719449,10.819846931956,9.86102726464652,9.92338943481445,26557400,0.0,0.0,KMI,14.769715404510496,13.956519065229966,18.147011831570268,19.4491555139897,10.090275295031292,-1.435007398142698,-0.863466836004114,0.0725641337950072,372938400.0,-13.870101258272316,-17.870981368647954,-20.93168657135577,-42.76079540353706,0.910957532051282,0.627152652865218,1.4450887964173922
2020-03-19 04:00:00+00:00,7.81866512972401,8.92559487810956,7.34315334789137,8.730712890625,34340100,0.0,0.0,KMI,13.49947457313537,12.60668154069842,23.69637269649577,19.35168021098835,7.647268935282389,-1.9417373553740005,-1.3260363367771306,0.1048134197643999,334393500.0,12.224462261789393,-12.018842473370594,-19.19191348567999,-49.64028523699625,1.0010301777362676,0.5681477818038949,1.7947677229093175
2020-03-26 04:00:00+00:00,10.8666201355345,11.5759912493151,10.7263055992154,11.2875652313232,25315900,0.0,0.0,KMI,11.919761228561391,11.64403801317257,36.77033123820341,17.204124118362454,6.635398338760329,-1.551027948936582,-1.6249774192563238,0.1242770705404845,423472300.0,5.462502616320308,31.27836876738353,29.28572240010019,-34.8920789700207,0.8060891878991894,0.7668268889446557,1.0329401181723643
2020-03-09 04:00:00+00:00,55.3397908801508,55.5775456154411,52.6388969421387,52.6388969421387,5493700,0.0,0.0,LEN,63.42678432464601,61.58129869126837,24.70027935221732,71.75858707835626,55.09498157093575,-1.254226351575184,-0.1244709245800756,0.0459099963217671,53471300.0,-11.510790813288674,-16.941791416257058,-11.609695935177688,-22.283075607422692,1.2587584032554453,0.8627998915117054,1.7540444893656284
2020-03-10 04:00:00+00:00,54.9403660131841,56.61415779441,52.3821263047665,56.4429740905762,4895900,0.0,0.0,LEN,62.916562271118174,61.091934443583405,33.13053388248974,71.65768785050537,54.17543669173098,-1.4869981011459783,-0.3969763598932562,0.0538573845282228,58367200.0,7.226741762121236,-8.268939719890234,-7.612084805989006,-16.666674176108117,1.07433373928881,0.9241621015253544,1.862666938483449
2020-03-11 04:00:00+00:00,54.2651389983131,54.9974239766459,50.7653892039208,50.7939186096191,4744200,0.0,0.0,LEN,62.06967945098878,60.1111710308249,26.94924281660998,72.04189869721858,52.097460204758974,-2.103060187169298,-0.7381931253484646,0.0609680427816156,53623000.0,-10.008429874534686,-14.612312370450764,-19.852957950452165,-25.00703165330984,1.0097737895570291,0.8323117408798257,1.705871028354095
2020-03-12 04:00:00+00:00,47.5509428926155,47.5699637051145,41.5975664387136,44.1462936401367,7555300,0.0,0.0,LEN,60.93130931854249,58.59070651742602,22.975690353447845,73.44849769401756,48.41412094306742,-3.0920582841870825,-1.2089661571161885,0.0708269676817288,46067700.0,-13.087442653466608,-16.133703013072587,-28.25349145230583,-34.82169337981528,1.4755753636548288,0.7254667697283286,1.64301871825151
2020-03-16 04:00:00+00:00,37.184831616384,38.0407499412005,34.693163511033,34.9214096069336,9013300,0.0,0.0,LEN,58.187144279479995,55.031204492813686,20.464943057852665,76.02282873506499,40.351459823895006,-5.146716896297839,-2.4251323202741464,0.0848787848364682,30177400.0,-19.61473468511805,-31.248837335577495,-33.658545988682796,-48.44146234508816,1.5706444080437738,0.5791192043649759,1.6379943825519288
2020-03-25 04:00:00+00:00,34.731212440872,39.8857334013108,33.7611726778838,38.7159805297852,6022700,0.0,0.0,LEN,46.51671342849732,43.73231043038944,30.345733315403734,72.33827008320505,20.695156773789588,-7.8824793126134765,-6.865454736314872,0.1332549087276905,34777900.0,14.353958894751706,19.45419871451977,31.662350422787956,-42.83909605998743,0.7930396539578245,0.6782433548153152,1.3262728347915125
2020-03-26 04:00:00+00:00,39.7050356254251,40.770175685088,38.3450784263503,40.3422164916992,4935600,0.0,0.0,LEN,45.538590335845946,43.40944434099037,33.388344838657844,70.69840815578767,20.378772515904217,-7.160476881282037,-6.924459165308305,0.1282226406620045,39713500.0,4.200425611493674,44.53148596364394,34.19801658436099,-40.43809481112986,0.673114689709348,0.711257401337569,1.3030426600347964
2020-03-27 04:00:00+00:00,38.3641005222536,40.1520169745665,37.2989604269359,38.2880172729492,4115400,0.0,0.0,LEN,44.5837670326233,42.92168938212931,36.41763894473992,69.29617573504461,19.87135833020199,-6.677072328529121,-6.8749817979524686,0.1291329876452878,35598100.0,-5.091934448303482,13.0898996610449,18.13376185033469,-43.4709479795078,0.5832218493492358,0.6801521262124531,1.3958698080956675
2020-04-08 04:00:00+00:00,38.1738973873029,41.607076135761,37.6223083215847,41.2361793518066,4175100,0.0,0.0,LEN,35.67652359008788,39.19490829879185,64.96052900444406,44.865739782352136,26.487307397823624,-4.105175619784468,-5.496051159900417,0.0793078400089042,28960000.0,10.443199408725444,29.859233691413188,24.848839105582023,-39.11823349099034,0.989203135994996,0.7924874059816165,0.8196551936425365
2020-03-09 04:00:00+00:00,172.339247101349,178.078660833876,167.937796514097,172.163925170898,1918500,0.0,0.0,LHX,197.59314651489257,192.9110436109882,22.921738923507576,222.9667676985484,172.21952533123675,-5.8564380252154535,-3.2229156334417026,0.039052667088969,12813100.0,-6.677335877754831,-11.84087823649489,-7.656531388121457,-18.892370929185155,0.9380775888203252,0.8675160579700506,1.8404693648693091
2020-03-12 04:00:00+00:00,161.858434842406,168.281984659724,152.125794747526,153.886947631836,3092700,0.85,0.0,LHX,191.30067214965817,186.6170717943563,24.713996996826495,221.86134546621335,160.73999883310293,-8.694855329920756,-5.230193658501016,0.0546457947445375,9223000.0,-11.460718802919224,-10.616032087395444,-16.850689251976135,-27.502782856668535,1.4566632440630387,0.7791988165125872,1.5947940599702286
2020-03-13 04:00:00+00:00,161.867743696291,165.58468090586,152.459514671942,164.648498535156,2287300,0.0,0.0,LHX,189.0595916748046,184.5248267220515,32.889096602717885,220.5691431209669,157.5500402286423,-9.317181222240464,-6.047591171248906,0.0611903109817648,11510300.0,6.993153785249073,-9.017303940474164,-10.751125639265702,-22.43294097180941,1.1146197291541795,0.8352061801717231,1.794177772936312
2020-03-16 04:00:00+00:00,143.672303387596,154.304054969769,138.305453890709,141.104736328125,1992100,0.0,0.0,LHX,185.57027053833,180.389580017868,28.936512807791445,221.97613987620036,149.16440120045968,-11.576714661829698,-7.153415869365065,0.0731431064996753,9518200.0,-14.299408993398078,-18.81499945086186,-18.04047439784043,-33.524571986400886,0.982957012592271,0.7191691178678213,1.818203270489603
2020-11-05 05:00:00+00:00,26.9599990844727,28.4899997711182,26.0,28.0900001525879,32302800,0.0,0.0,LI,20.588999938964843,21.084405163457927,76.63252325146016,25.77175209522959,15.406247782700092,1.8566643339422944,1.0821768350248733,0.0600432550249412,114850100.0,10.983803813928647,22.770984191097043,36.22695930807838,0.0,2.179601106844501,1.5252875261882026,1.0654402641034346
2021-03-02 05:00:00+00:00,25.0100002288818,25.3299999237061,23.6100006103516,23.7399997711182,17366900,0.0,0.0,LI,29.175500202178966,28.62887809961532,21.51366220282091,34.03039436922892,24.32060603512901,-1.800978040380535,-1.2193765894125894,0.0491428744319279,-163532600.0,-8.197992224272333,-8.233478929327765,-12.04149695280028,-45.996359723529864,0.8708303498183817,0.7638549195038336,1.64561096747336
2021-06-08 04:00:00+00:00,27.4699993133545,29.0699996948242,27.3500003814697,28.4699993133545,26439600,0.0,0.0,LI,21.67049980163574,22.95718421302176,89.73684109258922,28.3130400332077,15.027959570063778,1.734737849410969,0.9002219915475553,0.0481592534219352,30748000.0,6.709141633073545,14.062501432803852,19.571608365962877,-35.23657892110714,1.0728280280156803,1.339953845448612,0.481086867601525
2021-07-28 04:00:00+00:00,28.3500003814697,30.6900005340576,28.0100002288818,30.6399993896484,21094600,0.0,0.0,LI,31.712999916076654,30.767895137832152,47.12067737710831,35.50279267044934,27.92320716170397,0.1867670567644275,0.7552391500638597,0.0813187058909759,46615600.0,15.70996948386192,1.1888992564047962,-8.290932267029817,-30.30027291226472,1.6328960283376115,1.073302631252105,1.8247604973462004
2022-03-18 04:00:00+00:00,25.7999992370605,28.8999996185303,25.5200004577637,28.1900005340576,18296100,0.0,0.0,LI,26.38000001907348,25.883175565471724,46.48194203262922,33.05101819331006,19.708981844836902,-1.072743936451083,-1.110398967375227,0.1580085234734358,26861100.0,12.310757392932617,42.73417991927899,27.153813428267924,-35.87351883268189,0.8807931716757412,1.0236540901792288,1.7382136922390712
2022-06-24 04:00:00+00:00,40.8600006103516,41.4900016784668,38.9000015258789,40.7900009155273,25338300,0.0,0.0,LI,30.55350008010865,31.699334562466213,89.06751336830015,40.17956037589728,20.927439784320015,3.680929731015606,2.6441047236704187,0.0433014601332547,230308900.0,3.9500488551484247,14.097904658817615,28.270446208028943,-7.21109698581656,1.3865287559857573,1.580811717940083,0.5069503532000987
2022-11-04 04:00:00+00:00,18.8999996185303,19.2099990844727,17.6700000762939,18.3099994659424,21855300,0.0,0.0,LI,17.161249971389765,17.57066142974781,47.886389823175904,21.28763222995672,13.034867712822807,-1.8604257048694777,-2.305780967240801,0.0922175765344095,194708400.0,9.313429647417326,25.75548721326495,28.40111621357373,-58.348498982544896,1.0280754109187589,0.8260063213417451,0.895056520221686
2022-12-02 05:00:00+00:00,20.9300003051758,23.5,20.7999992370605,22.7800006866455,21069700,0.0,0.0,LI,18.42499990463257,18.79385036435171,63.734677616978566,21.889627267840037,14.960372541425103,0.5755163638351526,-0.1209865722955335,0.0733392621280858,261902200.0,6.948363861956874,22.935778966608233,35.514583048015645,-48.18016114406216,1.553843623729971,1.1935638073837609,1.1614064148249383
2020-03-09 04:00:00+00:00,166.079983183883,171.127091256923,163.480545628786,164.248992919922,4822700,0.0,0.0,LIN,195.48223342895503,190.53196123244743,21.714111743678927,221.8087480415003,169.1557188164098,-6.1728157978964475,-3.216357158308414,0.0410150515217442,38301300.0,-8.49365245187994,-15.36756913451891,-12.215480942246682,-22.189658146113494,1.2861425058804077,0.832583482222241,1.6029862124969922
2020-03-13 04:00:00+00:00,164.486156761688,168.062757214041,153.073259026498,167.446105957031,6386900,0.0,0.0,LIN,186.87782440185543,181.19493097222113,35.50926802488736,222.397944770638,151.35770403307288,-9.899426249690492,-6.6769349682509045,0.0638066644185833,39636600.0,11.694706339181394,0.1645715963116911,-6.712477836904041,-20.675076814803575,1.405289445312328,0.8621206295761368,1.848469928803906
2020-03-16 04:00:00+00:00,141.091126808595,155.245775385518,139.184238780617,150.227142333984,7079300,0.0,0.0,LIN,183.87770004272457,178.2456177685795,32.835027039372264,221.18418540477973,146.57121468066936,-11.098767800513798,-7.5613015347034835,0.0685457411007507,32557300.0,-10.283286986360618,-8.952405084830772,-8.536947677222106,-28.832286317647437,1.4436149408528367,0.7773698984077392,1.7758010364975003
2020-03-13 04:00:00+00:00,126.072435250917,132.16032409668,121.862116084637,132.16032409668,6841700,0.0,0.0,LLY,129.764516067505,129.97214651691414,50.84024319399706,139.97279766702954,119.55623446798042,-0.5465726536168631,-0.4821343691481097,0.0600516846817194,261703300.0,10.593552056262311,-1.289061796601454,-1.477452763827014,-4.925410226738625,1.010750591304682,1.0074239375798757,1.7789072087664717
2020-03-17 04:00:00+00:00,126.319001628553,136.162030381174,124.318152164535,135.792205810547,8909200,0.0,0.0,LLY,129.3117206573487,129.89870172554504,55.26744707984037,140.02580599825367,118.59763531644371,-0.3909071017710914,-0.5550969326373151,0.0713270058714726,263992800.0,10.681727899356952,13.63275994357731,1.4236014317159815,-2.312677045195317,1.2925765205822484,1.0336203429307182,1.831055493844297
2020-03-09 04:00:00+00:00,327.524723770962,336.159109945868,319.599985025561,320.291473388672,3086700,0.0,0.0,LMT,369.9955810546877,361.9162485641696,24.38640793008919,418.9354593161801,321.0557027931952,-12.038805121355152,-7.459380678870703,0.0418479805654148,24166100.0,-7.958797983660181,-12.436903460187487,-7.688481649374501,-19.463335532582903,1.3323118093922652,0.8520866112426202,1.7852931402255148
2020-03-12 04:00:00+00:00,292.968970039105,308.818421567026,282.123646881417,283.306457519531,3892600,0.0,0.0,LMT,357.5982376098634,349.0558397615292,23.829340963863515,417.444771575508,297.7517036442189,-17.810004021356292,-11.21223506156535,0.0577365034697498,20828300.0,-12.761585720371292,-11.547299551199686,-19.059010093531334,-28.763145427180152,1.477559138805381,0.7586505576140665,1.578789164675394
2020-03-13 04:00:00+00:00,297.818434465171,299.483460118486,275.772990581796,298.96484375,3877800,0.0,0.0,LMT,352.8944778442384,344.2852687128122,30.511124555897936,415.72571831088504,290.06323737759175,-19.50431797149685,-12.87065164355165,0.061939419229075,24706100.0,5.527013527176483,-10.507401641756209,-14.087367708395448,-24.82587483860536,1.4437726182852548,0.8028644551033255,1.752784794469103
2020-03-16 04:00:00+00:00,268.412384257951,283.47025190956,259.30486078859,261.979797363281,2351500,0.0,0.0,LMT,346.19906005859383,336.4466523938092,27.83083885967109,417.683078631408,274.7150414857797,-23.559874561897914,-15.008496227220904,0.0694314980894257,22354600.0,-12.371035310642265,-19.3286934036952,-18.205815911505717,-34.125692406787905,0.8923963203594633,0.7073071520086267,1.724709589888321
2020-03-09 04:00:00+00:00,37.2379541698399,38.9869956547218,35.5279982854645,36.426944732666,8265300,0.0,0.0,LNG,50.010348892211915,49.34958178365056,16.24670308276076,58.98552371598074,41.03517406844309,-3.768876409369142,-2.832440927540611,0.0647817472923689,-35226900.0,-18.101939622178797,-24.610729901271135,-28.41782570693083,-46.834005106418275,1.5759067569912235,0.6482305384667438,1.4768482249085368
2020-03-10 04:00:00+00:00,38.5277469789871,40.052051765491,35.9090715323154,38.7133979797363,5063900,0.0,0.0,LNG,49.28141860961914,48.33661189756349,22.700435663421104,59.42621691125903,39.13662030797924,-4.144823274049614,-3.0949173968424115,0.0709819735811856,-30163000.0,6.276818612843793,-13.832112425209676,-21.606654618810595,-43.49687204323436,0.9543760059404672,0.6942837319636808,1.7826565790308089
2020-03-09 04:00:00+00:00,91.5367523179918,93.408286822256,87.1667209639757,88.1679916381836,8188200,0.0,0.0,LOW,108.87042846679697,105.69368568100928,23.183582156596373,126.02232517424328,91.71853175935064,-4.435107253718286,-2.411847561052589,0.0443127011114982,45837100.0,-10.53080329195648,-16.832897407937896,-15.147691054274848,-25.558979748748328,0.9851983222679704,0.7944901067433003,1.5474950688233065
2020-03-10 04:00:00+00:00,91.9391345815117,97.4508032488899,88.9446821633452,97.338508605957,9289500,0.0,0.0,LOW,108.06613769531256,104.8979545310043,34.75189154752081,125.817048427007,90.31522696361812,-4.52414303927155,-2.8343066566963815,0.0599448827318336,55126600.0,10.401186187167122,-3.255200306165418,-4.182018486094885,-17.816230632788866,1.081695080642438,0.8793765282363019,1.8768228881201052
2020-03-12 04:00:00+00:00,85.3513130375511,88.8042957877659,83.3862036313215,84.144172668457,9903400,0.0,0.0,LOW,105.30609130859382,101.8773387011036,25.889080190467297,125.9309229212052,84.68125969598245,-5.838057805084105,-3.76650877686255,0.0645477766667548,39017700.0,-9.309128477675966,-4.563809263388007,-16.369058384000002,-28.9563259267355,1.2314889309744943,0.7666743759916873,1.7666993262213813
2020-03-13 04:00:00+00:00,87.6439743493133,90.357693981373,82.7031166923242,90.2921905517578,10007100,0.0,0.0,LOW,103.9829181671143,100.77399125830875,32.968042232066765,124.90825650437696,83.05757982985165,-6.011425033222409,-4.215492028134522,0.0704693018424377,49024800.0,7.306528412282431,-7.238982962769558,-8.375254924409493,-23.765499695443104,1.244077729527996,0.8258930580558659,1.8813332000366028
2020-03-16 04:00:00+00:00,80.0548958371543,81.9732145297281,66.6079170876473,67.9273452758789,14770800,0.0,0.0,LOW,101.51108970642092,97.64573925998212,26.34182605444866,126.96956376520882,76.05261564763305,-7.86283801136986,-4.94496122478159,0.1008128093011927,34254000.0,-24.7694126581842,-26.78767943277177,-22.956909856092167,-42.648337663783494,1.7092925162038404,0.6263993111384961,1.9223409139248764
2020-03-25 04:00:00+00:00,74.9642953943858,81.40236982315,73.2892715975383,78.342414855957,9907500,0.0,0.0,LOW,85.16230106353758,82.77467791234149,38.486837564444414,117.35955965383629,52.9650424732389,-10.710973162481269,-10.010805341667156,0.1172977024942866,67549800.0,8.305265999013356,26.160305645037884,28.76035907705308,-33.85480169768783,0.8742346310743093,0.7671334265596382,0.7909119201570045
2020-03-26 04:00:00+00:00,80.5508557501624,85.0986856732898,80.4292014246572,82.4504623413086,10103600,0.0,0.0,LOW,84.24946079254151,82.74380023890978,41.85144370824093,115.61553019341228,52.88339139167075,-9.404754083558274,-9.88959509004538,0.1148568166704541,77653400.0,5.243708012964343,29.955761672927416,26.10564103509585,-30.38634063411833,0.8899662549910639,0.8120354746113003,0.7759411325192858
2020-03-27 04:00:00+00:00,78.6792873993443,83.9570124617429,78.0429655834853,81.3930130004883,6885800,0.0,0.0,LOW,83.33287601470948,82.6151538352506,46.212586814167125,113.8548867727818,52.81086525663717,-8.358541315766004,-9.583384335189509,0.1123413230822784,70767600.0,-1.2825268783126065,12.522596344357396,31.07289858746731,-31.279154526462744,0.6236764831087996,0.8063775989633394,0.6417745440239846
2020-03-09 04:00:00+00:00,259.950278472894,269.719847687945,254.456101729709,254.808410644531,2649500,0.0,0.0,LRCX,294.8511856079102,287.2387739995333,29.717619657915577,334.06524833410276,255.6371228817177,-6.152863039408544,-2.39689633667855,0.0407990534206469,70139500.0,-9.106335598972448,-12.617547337871729,-10.897983083388386,-21.658153229115435,1.0811240915823708,0.8752289829191235,1.4384176853057509
